Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/17/13,Burn,3,IndividualSample,3.0062422,mg_C_L,,,0.309375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,9/25/13,Burn,3,IndividualSample,4.59280067,mg_C_L,,,1.696875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,9/19/13,Burn,3,IndividualSample,5.89325843,mg_C_L,,,0.375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,8/21/13,Burn,3,IndividualSample,1.99188514,mg_C_L,,,0.328125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,8/6/13,Burn,3,IndividualSample,1.96587599,mg_C_L,,,0.196875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/24/13,Burn,3,IndividualSample,7.14169788,mg_C_L,,,0.1125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/20/13,Burn,3,IndividualSample,2.43404078,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/15/13,Burn,3,IndividualSample,2.30399501,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/14/13,Burn,3,IndividualSample,4.85289222,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/12/13,Burn,3,IndividualSample,2.17394923,mg_C_L,,,0.3,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/6/13,Burn,3,IndividualSample,1.88784852,mg_C_L,,,0.4125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/28/13,Burn,3,IndividualSample,1.88784852,mg_C_L,,,0.99375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/19/13,Burn,3,IndividualSample,1.91385768,mg_C_L,,,1.5,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/11/13,Burn,3,IndividualSample,2.22596754,mg_C_L,,,3.296296296,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/5/13,Burn,3,IndividualSample,2.92821473,mg_C_L,,,3.621182586,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/29/13,Burn,3,IndividualSample,3.42238868,mg_C_L,,,5.001949318,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/22/13,Burn,3,IndividualSample,4.12463587,mg_C_L,,,0.99375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/15/13,Burn,3,IndividualSample,5.86724927,mg_C_L,,,0.75,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/9/13,Burn,3,IndividualSample,7.32376196,mg_C_L,,,0.7125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/6/13,Burn,3,IndividualSample,4.93091968,mg_C_L,,,0.178125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/28/13,Burn,3,IndividualSample,4.98293799,mg_C_L,,,0.1875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/21/13,Burn,3,IndividualSample,3.34436122,mg_C_L,,,6.382716049,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/8/13,Burn,3,IndividualSample,1.83583021,mg_C_L,,,0.375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/21/13,Burn,3,IndividualSample,1.2636288,mg_C_L,,,0.590625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,1/23/13,Burn,3,IndividualSample,1.15959218,mg_C_L,,,2.159194282,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/31/12,Burn,2,IndividualSample,1.67977528,mg_C_L,,,0.421875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,9/20/12,Burn,2,IndividualSample,1.7838119,mg_C_L,,,1.209375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,8/15/12,Burn,2,IndividualSample,2.04390345,mg_C_L,,,2.07797271,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/31/12,Burn,2,IndividualSample,3.37037037,mg_C_L,,,0.43125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/30/12,Burn,2,IndividualSample,7.50582605,mg_C_L,,,1.78125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/30/12,Burn,2,IndividualSample,3.63046192,mg_C_L,,,1.18125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/17/12,Burn,2,IndividualSample,6.33541407,mg_C_L,,,0.478125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/17/12,Burn,2,IndividualSample,6.46545984,mg_C_L,,,0.88125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/17/12,Burn,2,IndividualSample,3.68248023,mg_C_L,,,0.61875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/17/12,Burn,2,IndividualSample,3.37037037,mg_C_L,,,0.6375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/11/12,Burn,2,IndividualSample,4.43674573,mg_C_L,,,3.458739441,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/7/12,Burn,2,IndividualSample,7.19371619,mg_C_L,,,1.2,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/6/12,Burn,2,IndividualSample,3.68248023,mg_C_L,,,8.332033788,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/2/12,Burn,2,IndividualSample,1.65376613,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/2/12,Burn,2,IndividualSample,15.13462044,mg_C_L,,,0.580251736,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/27/12,Burn,2,IndividualSample,1.7838119,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/16/12,Burn,2,IndividualSample,1.60174782,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/10/12,Burn,2,IndividualSample,1.62775697,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/2/12,Burn,2,IndividualSample,1.60174782,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/25/12,Burn,2,IndividualSample,1.60174782,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/17/12,Burn,2,IndividualSample,1.62775697,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/9/12,Burn,2,IndividualSample,1.75780275,mg_C_L,,,0.084375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/25/12,Burn,2,IndividualSample,1.5497295,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/19/12,Burn,2,IndividualSample,2.0178943,mg_C_L,,,0.16875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/5/12,Burn,2,IndividualSample,2.43404078,mg_C_L,,,0.290625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/21/12,Burn,2,IndividualSample,2.04390345,mg_C_L,,,0.35625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/9/12,Burn,2,IndividualSample,1.7838119,mg_C_L,,,0.6,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,2/8/12,Burn,2,IndividualSample,1.67977528,mg_C_L,,,2.402858999,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,12/30/11,Burn,1,IndividualSample,1.7838119,mg_C_L,,,1.603125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,11/28/11,Burn,1,IndividualSample,1.88784852,mg_C_L,,,1.06875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/31/11,Burn,1,IndividualSample,2.12193092,mg_C_L,,,0.065625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/19/11,Burn,1,IndividualSample,2.06991261,mg_C_L,,,0.084375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/3/11,Burn,1,IndividualSample,2.33000416,mg_C_L,,,0.215625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,9/21/11,Burn,1,IndividualSample,2.12193092,mg_C_L,,,0.515625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,9/15/11,Burn,1,IndividualSample,3.0062422,mg_C_L,,,0.4875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,9/7/11,Burn,1,IndividualSample,6.12734082,mg_C_L,,,0.54375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,9/3/11,Burn,1,IndividualSample,13.76652657,mg_C_L,,,0.281857639,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,8/24/11,Burn,1,IndividualSample,2.43404078,mg_C_L,,,1.040625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,8/12/11,Burn,1,IndividualSample,2.35601332,mg_C_L,,,2.890188434,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,8/4/11,Burn,1,IndividualSample,2.30399501,mg_C_L,,,0.459375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/25/11,Burn,1,IndividualSample,2.22596754,mg_C_L,,,0.13125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/18/11,Burn,1,IndividualSample,3.13628797,mg_C_L,,,0.159375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/14/11,Burn,1,IndividualSample,4.02059925,mg_C_L,,,0.590625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/14/11,Burn,1,IndividualSample,7.92197253,mg_C_L,,,0.515625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/7/11,Burn,1,IndividualSample,2.69413233,mg_C_L,,,1.65,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/7/11,Burn,1,IndividualSample,2.87619642,mg_C_L,,,1.725,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/7/11,Burn,1,IndividualSample,3.78651685,mg_C_L,,,1.05,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/4/11,Burn,1,IndividualSample,8.636174591,mg_C_L,,,1.394053819,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/4/11,Burn,1,IndividualSample,28.81555906,mg_C_L,,,1.198741319,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,7/3/11,Burn,1,IndividualSample,50.70506085,mg_C_L,,,0.520572917,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/27/11,Burn,1,IndividualSample,1.99188514,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/20/11,Burn,1,IndividualSample,3.78651685,mg_C_L,,,0.234375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/20/11,Burn,1,IndividualSample,4.04660841,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/20/11,Burn,1,IndividualSample,4.2806908,mg_C_L,,,9.225471085,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/20/11,Burn,1,IndividualSample,4.87890137,mg_C_L,,,6.788823912,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/13/11,Burn,1,IndividualSample,2.56408656,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/9/11,Burn,1,IndividualSample,3.11027882,mg_C_L,,,0.196875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,6/6/11,Burn,1,IndividualSample,3.47440699,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/31/11,Burn,1,IndividualSample,3.73449854,mg_C_L,,,0.1875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/27/11,Burn,1,IndividualSample,4.33270911,mg_C_L,,,0.328125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/22/11,Burn,1,IndividualSample,4.7488556,mg_C_L,,,0.496875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/21/11,Burn,1,IndividualSample,4.30669996,mg_C_L,,,0.65625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/19/11,Burn,1,IndividualSample,3.83853516,mg_C_L,,,0.75,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/14/11,Burn,1,IndividualSample,3.03225135,mg_C_L,,,0.35625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/9/11,Burn,1,IndividualSample,2.74615065,mg_C_L,,,0.628125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,5/3/11,Burn,1,IndividualSample,2.61610487,mg_C_L,,,0.496875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/27/11,Burn,1,IndividualSample,2.5380774,mg_C_L,,,0.403125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/21/11,Burn,1,IndividualSample,2.40803163,mg_C_L,,,0.253125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/20/11,Burn,1,IndividualSample,1.80982106,mg_C_L,,,0.196875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/16/11,Burn,1,IndividualSample,1.67977528,mg_C_L,,,0.05625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/12/11,Burn,1,IndividualSample,2.06991261,mg_C_L,,,4.44E-16,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/8/11,Burn,1,IndividualSample,1.93986683,mg_C_L,,,4.44E-16,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,4/4/11,Burn,1,IndividualSample,1.80982106,mg_C_L,,,0.05625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/31/11,Burn,1,IndividualSample,1.73179359,mg_C_L,,,0.28125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/27/11,Burn,1,IndividualSample,1.60174782,mg_C_L,,,0.2625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/24/11,Burn,1,IndividualSample,1.49771119,mg_C_L,,,0.05625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/21/11,Burn,1,IndividualSample,1.41968373,mg_C_L,,,0.009375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/18/11,Burn,1,IndividualSample,1.41968373,mg_C_L,,,0.084375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/15/11,Burn,1,IndividualSample,1.41968373,mg_C_L,,,0.365625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/12/11,Burn,1,IndividualSample,1.44569288,mg_C_L,,,0.1875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/9/11,Burn,1,IndividualSample,1.44569288,mg_C_L,,,0.24375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,3/4/11,Burn,1,IndividualSample,1.44569288,mg_C_L,,,0.309375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,2/27/11,Burn,1,IndividualSample,1.44569288,mg_C_L,,,0.271875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,2/7/11,Burn,1,IndividualSample,1.52372035,mg_C_L,,,0.384375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,1/5/11,Burn,1,IndividualSample,1.80982106,mg_C_L,,,0.271875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/13/10,Burn,0,IndividualSample,8.13004578,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/13/10,Burn,0,IndividualSample,8.46816479,mg_C_L,,,0.1875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/13/10,Burn,0,IndividualSample,8.65022888,mg_C_L,,,0.3,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,2.59009571,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,2.85018727,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,3.2923429,mg_C_L,,,0.4125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,4.5147732,mg_C_L,,,0.6,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,4.82688306,mg_C_L,,,0.7875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,5.06096546,mg_C_L,,,0.88125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,5.32105701,mg_C_L,,,0.9375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,5.60715772,mg_C_L,,,0.975,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,6.0233042,mg_C_L,,,1.03125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,10/12/10,Burn,0,IndividualSample,4.67082813,mg_C_L,,,1.096875,mg_L,,,Figure 3,
