Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.22634558,-150.913,4.142731515,km,Site_6,Dwc,BS.25,  2017-07-30,Burn,10,Individual,2389.535997,um,N/A,N/A,3.35565,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.22634558,-150.913,4.142731515,km,Site_6,Dwc,BS.25,  2018-06-05,Burn,11,Individual,1042.900053,um,N/A,N/A,1.5057,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.22634558,-150.913,4.142731515,km,Site_6,Dwc,BS.25,  2018-07-20,Burn,11,Individual,726.2135707,um,N/A,N/A,1.583,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.22634558,-150.913,4.142731515,km,Site_6,Dwc,BS.25,  2018-08-25,Burn,11,Individual,1962.666622,um,N/A,N/A,8.3918,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.27085483,-150.978,13.11318418,km,Control,Dwc,BS.26,  2017-06-09,Unburn,10,Individual,613.5362635,um,N/A,N/A,0.4521,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.27085483,-150.978,13.11318418,km,Control,Dwc,BS.26,  2017-07-30,Unburn,10,Individual,592.3059276,um,N/A,N/A,0.83,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.27085483,-150.978,13.11318418,km,Control,Dwc,BS.26,  2018-06-05,Unburn,11,Individual,597.5966707,um,N/A,N/A,0.5973,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.27085483,-150.978,13.11318418,km,Control,Dwc,BS.26,  2018-07-20,Unburn,11,Individual,799.148537,um,N/A,N/A,0.3464,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.27085483,-150.978,13.11318418,km,Control,Dwc,BS.26,  2018-08-25,Unburn,11,Individual,665.1569018,um,N/A,N/A,1.1457,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.318992,-150.981,89.7456559,km,Site_7,Dwc,BS.29,  2017-07-30,Burn,10,Individual,1727.6262,um,N/A,N/A,0.3176,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.318992,-150.981,89.7456559,km,Site_7,Dwc,BS.29,  2018-06-05,Burn,11,Individual,956.6431598,um,N/A,N/A,0.1289,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.318992,-150.981,89.7456559,km,Site_7,Dwc,BS.29,  2018-07-20,Burn,11,Individual,1899.417464,um,N/A,N/A,0.6359,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.318992,-150.981,89.7456559,km,Site_7,Dwc,BS.29,  2018-08-25,Burn,11,Individual,1558.665745,um,N/A,N/A,0.306,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.34141,-150.969,18.49291607,km,Site_8,Dwc,BS.30,  2017-07-30,Burn,10,Individual,1636.041197,um,N/A,N/A,0.038,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.34141,-150.969,18.49291607,km,Site_8,Dwc,BS.30,  2018-06-05,Burn,11,Individual,867.2565018,um,N/A,N/A,0.2617,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.34141,-150.969,18.49291607,km,Site_8,Dwc,BS.30,  2018-07-20,Burn,11,Individual,1615.032152,um,N/A,N/A,0.0324,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.34141,-150.969,18.49291607,km,Site_8,Dwc,BS.30,  2018-08-25,Burn,11,Individual,1400.667738,um,N/A,N/A,0.0311,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.33007406,-151.035,5.592167286,km,Control,Dwc,BS.31,  2017-06-09,Unburn,10,Individual,784.4671834,um,N/A,N/A,0.2966,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.349471,-151.029,5.592167286,km,Control,Dwc,BS.31,  2017-07-30,Unburn,10,Individual,934.9996253,um,N/A,N/A,0.4733,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.349471,-151.029,5.592167286,km,Control,Dwc,BS.31,  2018-06-05,Unburn,11,Individual,819.2571069,um,N/A,N/A,0.2195,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.349471,-151.029,5.592167286,km,Control,Dwc,BS.31,  2018-07-20,Unburn,11,Individual,1023.781573,um,N/A,N/A,0.0279,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.349471,-151.029,5.592167286,km,Control,Dwc,BS.31,  2018-08-25,Unburn,11,Individual,798.1494279,um,N/A,N/A,2.8224,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.37195944,-151.011,8.064001422,km,Site_9,Dwc,BS.32,  2017-06-09,Burn,10,Individual,652.4182604,um,N/A,N/A,0.0291,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36919,-151.006,8.064001422,km,Site_9,Dwc,BS.32,  2017-07-30,Burn,10,Individual,1006.80022,um,N/A,N/A,0.025,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36919,-151.006,8.064001422,km,Site_9,Dwc,BS.32,  2018-06-05,Burn,11,Individual,810.4451031,um,N/A,N/A,0.0264,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36919,-151.006,8.064001422,km,Site_9,Dwc,BS.32,  2018-07-20,Burn,11,Individual,771.1179754,um,N/A,N/A,0.9689,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36919,-151.006,8.064001422,km,Site_9,Dwc,BS.32,  2018-08-25,Burn,11,Individual,1204.620325,um,N/A,N/A,1e-4,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.38362981,-151.096,3.477307247,km,Control,Dwc,BS.33,  2017-06-09,Unburn,10,Individual,781.6363742,um,N/A,N/A,0.3254,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.38362981,-151.096,3.477307247,km,Control,Dwc,BS.33,  2017-07-30,Unburn,10,Individual,1627.23733,um,N/A,N/A,0.0799,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.38362981,-151.096,3.477307247,km,Control,Dwc,BS.33,  2018-06-05,Unburn,11,Individual,875.1615088,um,N/A,N/A,-9999,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.38362981,-151.096,3.477307247,km,Control,Dwc,BS.33,  2018-07-20,Unburn,11,Individual,1527.388079,um,N/A,N/A,0.1436,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.38362981,-151.096,3.477307247,km,Control,Dwc,BS.33,  2018-08-25,Unburn,11,Individual,1281.829258,um,N/A,N/A,0.5424,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.41620532,-151.065,12.68221343,km,Site_10,Dwc,BS.34,  2017-06-09,Burn,10,Individual,571.9899756,um,N/A,N/A,0.2051,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.408935,-151.04,12.68221343,km,Site_10,Dwc,BS.34,  2017-07-30,Burn,10,Individual,882.0077556,um,N/A,N/A,0.0706,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.408935,-151.04,12.68221343,km,Site_10,Dwc,BS.34,  2018-06-05,Burn,11,Individual,703.4597761,um,N/A,N/A,0.0896,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.408935,-151.04,12.68221343,km,Site_10,Dwc,BS.34,  2018-07-20,Burn,11,Individual,1141.95398,um,N/A,N/A,0.5756,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.408935,-151.04,12.68221343,km,Site_10,Dwc,BS.34,  2018-08-25,Burn,11,Individual,1104.431882,um,N/A,N/A,0.3297,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.43045774,-150.781,32.47255508,km,Site_11,Dwc,BS.38,  2017-06-09,Burn,10,Individual,771.1457284,um,N/A,N/A,0.0235,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.455667,-150.719,32.47255508,km,Site_11,Dwc,BS.38,  2017-07-30,Burn,10,Individual,1194.341437,um,N/A,N/A,0.0111,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.455667,-150.719,32.47255508,km,Site_11,Dwc,BS.38,  2018-06-05,Burn,11,Individual,778.276176,um,N/A,N/A,0.2137,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.455667,-150.719,32.47255508,km,Site_11,Dwc,BS.38,  2018-07-20,Burn,11,Individual,1302.699537,um,N/A,N/A,0.1447,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.455667,-150.719,32.47255508,km,Site_11,Dwc,BS.38,  2018-08-25,Burn,11,Individual,926.8679872,um,N/A,N/A,0.31,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.836052,-150.598,36.81711708,km,Control,Dwc,BS.4,  2017-07-30,Unburn,10,Individual,1006.095178,um,N/A,N/A,0.1249,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.836052,-150.598,36.81711708,km,Control,Dwc,BS.4,  2017-08-31,Unburn,10,Individual,943.3255347,um,N/A,N/A,0.7889,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.836052,-150.598,36.81711708,km,Control,Dwc,BS.4,  2018-06-05,Unburn,11,Individual,930.0477907,um,N/A,N/A,1.5762,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.836052,-150.598,36.81711708,km,Control,Dwc,BS.4,  2018-07-20,Unburn,11,Individual,1009.183478,um,N/A,N/A,0.1521,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.836052,-150.598,36.81711708,km,Control,Dwc,BS.4,  2018-08-25,Unburn,11,Individual,1031.35815,um,N/A,N/A,0.2459,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.43425533,-150.709,31.79989946,km,Site_12,Dwc,BS.40,  2017-06-09,Burn,10,Individual,647.7557511,um,N/A,N/A,0.0396,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.43425533,-150.709,31.79989946,km,Site_12,Dwc,BS.40,  2017-07-30,Burn,10,Individual,1350.462504,um,N/A,N/A,0.059,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.43425533,-150.709,31.79989946,km,Site_12,Dwc,BS.40,  2018-06-05,Burn,11,Individual,745.2655826,um,N/A,N/A,0.1195,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.43425533,-150.709,31.79989946,km,Site_12,Dwc,BS.40,  2018-07-20,Burn,11,Individual,1364.228008,um,N/A,N/A,0.1142,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.43425533,-150.709,31.79989946,km,Site_12,Dwc,BS.40,  2018-08-25,Burn,11,Individual,1047.427155,um,N/A,N/A,0.0559,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.40137187,-150.629,15.99296591,km,Control,Dwc,BS.41,  2017-06-09,Unburn,10,Individual,728.6835905,um,N/A,N/A,0.034,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.40137187,-150.629,15.99296591,km,Control,Dwc,BS.41,  2017-07-30,Unburn,10,Individual,1261.375274,um,N/A,N/A,0.0817,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.40137187,-150.629,15.99296591,km,Control,Dwc,BS.41,  2018-06-05,Unburn,11,Individual,807.0753856,um,N/A,N/A,0.0335,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.40137187,-150.629,15.99296591,km,Control,Dwc,BS.41,  2018-07-20,Unburn,11,Individual,1253.132623,um,N/A,N/A,-9999,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.40137187,-150.629,15.99296591,km,Control,Dwc,BS.41,  2018-08-25,Unburn,11,Individual,1015.094874,um,N/A,N/A,0.0478,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36868245,-150.667,27.63563865,km,Site_13,Dwc,BS.42,  2017-06-09,Burn,10,Individual,693.9645483,um,N/A,N/A,0.1521,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36868245,-150.667,27.63563865,km,Site_13,Dwc,BS.42,  2017-07-30,Burn,10,Individual,1509.495288,um,N/A,N/A,0.0296,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36868245,-150.667,27.63563865,km,Site_13,Dwc,BS.42,  2018-06-05,Burn,11,Individual,917.2832835,um,N/A,N/A,0.1479,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36868245,-150.667,27.63563865,km,Site_13,Dwc,BS.42,  2018-07-20,Burn,11,Individual,1487.506973,um,N/A,N/A,-9999,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.36868245,-150.667,27.63563865,km,Site_13,Dwc,BS.42,  2018-08-25,Burn,11,Individual,1319.739899,um,N/A,N/A,0.147,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.33447976,-150.643,18.39877496,km,Site_14,Dwc,BS.44,  2017-06-09,Burn,10,Individual,695.463212,um,N/A,N/A,0.0894,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.33447976,-150.643,18.39877496,km,Site_14,Dwc,BS.44,  2017-07-30,Burn,10,Individual,1220.427998,um,N/A,N/A,0.16,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.33447976,-150.643,18.39877496,km,Site_14,Dwc,BS.44,  2018-06-05,Burn,11,Individual,833.9815331,um,N/A,N/A,0.3726,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.33447976,-150.643,18.39877496,km,Site_14,Dwc,BS.44,  2018-07-20,Burn,11,Individual,1270.811304,um,N/A,N/A,-9999,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
