Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,12/12/08,Burn,1,Individual,,,,,0.036255751,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,12/27/08,Burn,1,Individual,,,,,0.029961313,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,1/7/09,Burn,2,Individual,,,,,0.044514586,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,1/24/09,Burn,2,Individual,,,,,0.042381587,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,2/12/09,Burn,2,Individual,,,,,0.042328001,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,2/23/09,Burn,2,Individual,,,,,0.0433383,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,3/10/09,Burn,2,Individual,,,,,0.03600481,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,3/27/09,Burn,2,Individual,,,,,0.029706451,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,4/17/09,Burn,2,Individual,,,,,0.021312997,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,5/8/09,Burn,2,Individual,,,,,0.019168235,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,5/25/09,Burn,2,Individual,,,,,0.010786543,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,6/16/09,Burn,2,Individual,,,,,0.004473808,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,Site_3,Csb,Site_4,7/4/09,Burn,2,Individual,,,,,0.002339502,mg_N_L,,,Figure_5,
