Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_1,Cfa,CA,2018,Burn,2,Individual,0.346938776,mg_L,,,0.04787234,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_1,Cfa,CA,2018,Burn,2,Individual,0.448979592,mg_L,,,0.082978723,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.469387755,mg_L,,,0,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.489795918,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.367346939,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.244897959,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.204081633,mg_L,,,0.015957447,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.102040816,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.040816327,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.87755102,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.755102041,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.653061224,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.551020408,mg_L,,,0.025531915,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.612244898,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.755102041,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.836734694,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.93877551,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.020408163,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.12244898,mg_L,,,0.028723404,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.469387755,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.571428571,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.653061224,mg_L,,,0.012765957,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.489795918,mg_L,,,0.012765957,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.387755102,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.448979592,mg_L,,,0.012765957,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.530612245,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.591836735,mg_L,,,0.035106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.693877551,mg_L,,,0.031914894,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.816326531,mg_L,,,0.025531915,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.918367347,mg_L,,,0.035106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.183673469,mg_L,,,0.031914894,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.306122449,mg_L,,,0.038297872,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.510204082,mg_L,,,0.038297872,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.755102041,mg_L,,,0.038297872,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.734693878,mg_L,,,0.054255319,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.632653061,mg_L,,,0.070212766,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.775510204,mg_L,,,0.063829787,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.918367347,mg_L,,,0.041489362,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.081632653,mg_L,,,0.060638298,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.163265306,mg_L,,,0.070212766,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.367346939,mg_L,,,0.067021277,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.489795918,mg_L,,,0.057446809,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.632653061,mg_L,,,0.05106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.734693878,mg_L,,,0.041489362,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.734693878,mg_L,,,0.054255319,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.673469388,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.469387755,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.387755102,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.510204082,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.612244898,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.693877551,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.836734694,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.408163265,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.387755102,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.387755102,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.816326531,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.448979592,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.408163265,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.387755102,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.408163265,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.448979592,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.571428571,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.673469388,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,0.897959184,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2017,Unburn,1,Individual,1.306122449,mg_L,,,0.012765957,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,1.163265306,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.93877551,mg_L,,,0.015957447,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,1.755102041,mg_L,,,0.022340426,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,2.020408163,mg_L,,,0.015957447,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,2.163265306,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.387755102,mg_L,,,0.022340426,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.367346939,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.367346939,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.408163265,mg_L,,,0.022340426,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.428571429,mg_L,,,0.022340426,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.448979592,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.591836735,mg_L,,,0.012765957,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.346938776,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.306122449,mg_L,,,0.015957447,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.367346939,mg_L,,,0.015957447,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.367346939,mg_L,,,0.025531915,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.367346939,mg_L,,,0.035106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.551020408,mg_L,,,0.031914894,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.428571429,mg_L,,,0.022340426,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.775510204,mg_L,,,0.028723404,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,1.285714286,mg_L,,,0.035106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.265306122,mg_L,,,0.04787234,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.285714286,mg_L,,,0.035106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.04787234,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.04787234,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.041489362,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.285714286,mg_L,,,0.044680851,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.306122449,mg_L,,,0.035106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.306122449,mg_L,,,0.041489362,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.041489362,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.04787234,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.265306122,mg_L,,,0.04787234,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.265306122,mg_L,,,0.025531915,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.346938776,mg_L,,,0.038297872,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.346938776,mg_L,,,0.038297872,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.367346939,mg_L,,,0.035106383,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.346938776,mg_L,,,0.019148936,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.015957447,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.285714286,mg_L,,,0.009574468,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.387755102,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.693877551,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.326530612,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.346938776,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.387755102,mg_L,,,0.003191489,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Control_1,Cfa,AR,2018,Unburn,2,Individual,0.448979592,mg_L,,,0.006382979,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.673469388,mg_L,,,0.196825397,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.653061224,mg_L,,,0.082539683,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.632653061,mg_L,,,0.104761905,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.530612245,mg_L,,,0.085714286,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.612244898,mg_L,,,0.095238095,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.734693878,mg_L,,,0.076190476,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.836734694,mg_L,,,0.050793651,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.959183673,mg_L,,,0.038095238,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,1.183673469,mg_L,,,0.025396825,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,1.571428571,mg_L,,,0.015873016,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,2.734693878,mg_L,,,0.107936508,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,2.836734694,mg_L,,,0.047619048,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,1.857142857,mg_L,,,0.038095238,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,1.755102041,mg_L,,,0.028571429,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,1.448979592,mg_L,,,0.034920635,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,1.285714286,mg_L,,,0.028571429,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.857142857,mg_L,,,0.028571429,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.448979592,mg_L,,,0.025396825,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.326530612,mg_L,,,0.022222222,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.367346939,mg_L,,,0.085714286,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.448979592,mg_L,,,0.133333333,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.551020408,mg_L,,,0.158730159,mg_N_L,,,Supplmental,
Caldwell et al. 2020,10.1002/hyp.13922,Control_Reference_vs_Impact,,,Site_2,Cfa,CA-TO,2017,Burn,1,Individual,0.857142857,mg_L,,,0.171428571,mg_N_L,,,Supplmental,
