Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-09-30,Burn,1,Individual,,,,,0.019712794,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-10-07,Burn,1,Individual,,,,,0.01977729,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-10-12,Burn,1,Individual,,,,,0.002055887,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-10-23,Burn,1,Individual,,,,,0.003066186,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-10-28,Burn,1,Individual,,,,,0.013465862,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-11-03,Burn,1,Individual,,,,,0.003033511,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-11-09,Burn,1,Individual,,,,,0.048849854,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-11-28,Burn,1,Individual,,,,,0.042546267,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-12-12,Burn,1,Individual,,,,,0.036255751,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-12-27,Burn,1,Individual,,,,,0.029961313,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-01-07,Burn,2,Individual,,,,,0.044514586,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-01-24,Burn,2,Individual,,,,,0.042381587,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-02-12,Burn,2,Individual,,,,,0.042328001,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-02-23,Burn,2,Individual,,,,,0.0433383,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-03-10,Burn,2,Individual,,,,,0.03600481,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-03-27,Burn,2,Individual,,,,,0.029706451,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-04-17,Burn,2,Individual,,,,,0.021312997,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-05-08,Burn,2,Individual,,,,,0.019168235,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-05-25,Burn,2,Individual,,,,,0.010786543,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-06-16,Burn,2,Individual,,,,,0.004473808,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2009-07-04,Burn,2,Individual,,,,,0.002339502,mg_N_L,,,Figure_5,
